#               time                                    N_11                                    N_21                                    N_31                                    N_41                                    N_51                                    N_61                                    N_71                                    N_81                                    N_82                                    N_83                                    N_84                                    N_85                                    N_86                                    N_87                                    Sx_1                                    Sz_1                                 re_over                                 im_over                                    Norm
                       0.001000000000000                       0.000000000006600                       0.000000000001823                       0.000000000000012                       0.000000000000259                       0.000000000000000                       0.000000000000019                       0.000000000000006                       0.000000000000003                       0.000000000000002                       0.000000000000040                       0.000000000000056                       0.000000000000075                       0.000000000001268                       0.000000000005952                       0.000000000046071                       0.493549316252342                       0.994396410449230                      -0.068588354775063                       0.999999999999990
                       0.002000000000000                       0.000000000020108                       0.000000000002352                       0.000000000000130                       0.000000000000056                       0.000000000000001                       0.000000000000018                       0.000000000000009                       0.000000000000181                       0.000000000000007                       0.000000000000244                       0.000000000001038                       0.000000000000522                       0.000000000000392                       0.000000000007544                      -0.000000000325265                       0.474914722528260                       0.977977240501443                      -0.134778365385844                       0.999999999999968
                       0.003000000000000                       0.000000000022140                       0.000000000007303                       0.000000000000055                       0.000000000000017                       0.000000000000132                       0.000000000000013                       0.000000000000439                       0.000000000000115                       0.000000000000012                       0.000000000001363                       0.000000000000685                       0.000000000000774                       0.000000000002515                       0.000000000004037                       0.000000001347402                       0.445982293148898                       0.951820377893273                      -0.196499600025787                       0.999999999999933
                       0.004000000000000                       0.000000000024174                       0.000000000000667                       0.000000000000049                       0.000000000000177                       0.000000000000158                       0.000000000000047                       0.000000000000185                       0.000000000002684                       0.000000000000097                       0.000000000008821                       0.000000000002184                       0.000000000010660                       0.000000000008437                       0.000000000037457                       0.000000004299125                       0.409180373724781                       0.917448240018595                      -0.252218964731777                       0.999999999999898
                       0.005000000000000                       0.000000000042988                       0.000000000000579                       0.000000000000543                       0.000000000000305                       0.000000000001190                       0.000000000000255                       0.000000000001867                       0.000000000001401                       0.000000000000086                       0.000000000006877                       0.000000000009067                       0.000000000011247                       0.000000000004777                       0.000000000020345                       0.000000008083407                       0.366854953310998                       0.876550976481234                      -0.300985177171572                       0.999999999999835
                       0.006000000000000                       0.000000000037873                       0.000000000000123                       0.000000000004472                       0.000000000000455                       0.000000000000189                       0.000000000000369                       0.000000000002833                       0.000000000000496                       0.000000000000101                       0.000000000005893                       0.000000000005273                       0.000000000014680                       0.000000000001797                       0.000000000002626                       0.000000005560669                       0.320908776622196                       0.830771292409027                      -0.342344948592382                       0.999999999999776
                       0.007000000000000                       0.000000000125715                       0.000000000000702                       0.000000000001041                       0.000000000000823                       0.000000000002183                       0.000000000000303                       0.000000000008255                       0.000000000001551                       0.000000000000087                       0.000000000021642                       0.000000000023613                       0.000000000033974                       0.000000000002072                       0.000000000001554                       0.000000005595879                       0.272735355575550                       0.781589027322548                      -0.376205744488761                       0.999999999999726
                       0.008000000000000                       0.000000001588331                       0.000000000003904                       0.000000000001780                       0.000000000002325                       0.000000000002517                       0.000000000000316                       0.000000000000597                       0.000000000006561                       0.000000000000113                       0.000000000014864                       0.000000000013282                       0.000000000011759                       0.000000000001097                       0.000000000007540                       0.000000010665535                       0.223329643799733                       0.730290627449754                      -0.402708037666113                       0.999999999999663
                       0.009000000000000                       0.000000013964870                       0.000000000001136                       0.000000000003142                       0.000000000001033                       0.000000000000888                       0.000000000000114                       0.000000000000175                       0.000000000004233                       0.000000000000223                       0.000000000019098                       0.000000000011281                       0.000000000009457                       0.000000000003553                       0.000000000002717                       0.000000012414429                       0.173445313132689                       0.677986177097493                      -0.422136828776507                       0.999999999999587
                       0.010000000000000                       0.000000093977716                       0.000000000002657                       0.000000000003440                       0.000000000002006                       0.000000000000694                       0.000000000000590                       0.000000000000509                       0.000000000003721                       0.000000000000207                       0.000000000014529                       0.000000000011250                       0.000000000003674                       0.000000000004893                       0.000000000003512                       0.000000021915067                       0.123723101834925                       0.625639483076906                      -0.434873679089599                       0.999999999999511
                       0.011000000000000                       0.000000507564839                       0.000000000002754                       0.000000000004370                       0.000000000001906                       0.000000000000346                       0.000000000000542                       0.000000000000193                       0.000000000003592                       0.000000000000193                       0.000000000008601                       0.000000000010922                       0.000000000010811                       0.000000000002521                       0.000000000001143                       0.000000032326474                       0.074764458626590                       0.574090674881340                      -0.441375598809118                       0.999999999999452
                       0.012000000000000                       0.000002269946381                       0.000000000012520                       0.000000000000979                       0.000000000000391                       0.000000000000662                       0.000000000000872                       0.000000000002788                       0.000000000002633                       0.000000000000234                       0.000000000008775                       0.000000000004432                       0.000000000004025                       0.000000000001607                       0.000000000001506                       0.000000039648916                       0.027151226814791                       0.524065491363869                      -0.442164099172392                       0.999999999999405
                       0.013000000000000                       0.000008609867118                       0.000000000004711                       0.000000000001562                       0.000000000001314                       0.000000000000477                       0.000000000001268                       0.000000000000395                       0.000000000010444                       0.000000000000387                       0.000000000013632                       0.000000000006271                       0.000000000004230                       0.000000000001955                       0.000000000003255                       0.000000045433058                      -0.018573568275715                       0.476175868325396                      -0.437812591245569                       0.999999999999340
                       0.014000000000000                       0.000028298221145                       0.000000000005677                       0.000000000006495                       0.000000000004850                       0.000000000001660                       0.000000000000825                       0.000000000000736                       0.000000000002853                       0.000000000000411                       0.000000000005406                       0.000000000004424                       0.000000000003668                       0.000000000002924                       0.000000000004742                       0.000000066957138                      -0.061940459211966                       0.430920239882222                      -0.428928934587145                       0.999999999999278
                       0.015000000000000                       0.000081940540888                       0.000000000008333                       0.000000000004295                       0.000000000002868                       0.000000000000828                       0.000000000000818                       0.000000000001030                       0.000000000004716                       0.000000000000329                       0.000000000008813                       0.000000000004210                       0.000000000003657                       0.000000000006266                       0.000000000004567                       0.000000087237203                      -0.102581986156750                       0.388689122955038                      -0.416136779074618                       0.999999999999236
