#               time                                    N_11                                    N_21                                    N_31                                    N_41                                    N_51                                    N_61                                    N_71                                    N_81                                    N_82                                    N_83                                    N_84                                    N_85                                    N_86                                    N_87                                    Sx_1                                    Sz_1                                 re_over                                 im_over                                    Norm
                       0.001000000000000                       0.000000000000513                       0.000000000000029                       0.000000000000004                       0.000000000000000                       0.000000000000000                       0.000000000000049                       0.000000000000001                       0.000000000000001                       0.000000000000000                       0.000000000000007                       0.000000000000006                       0.000000000000202                       0.000000000000020                       0.000000000000557                      -0.000000000038436                       0.493549316282782                       0.994396410464666                      -0.068588354777776                       1.000000000000002
                       0.002000000000000                       0.000000000000183                       0.000000000000019                       0.000000000000002                       0.000000000000001                       0.000000000000008                       0.000000000000000                       0.000000000000052                       0.000000000000005                       0.000000000000005                       0.000000000000069                       0.000000000000091                       0.000000000000148                       0.000000000000048                       0.000000000001010                       0.000000000167960                       0.474914723341593                       0.977977240924059                      -0.134778365525349                       1.000000000000000
                       0.003000000000000                       0.000000000000287                       0.000000000000005                       0.000000000000015                       0.000000000000002                       0.000000000000013                       0.000000000000009                       0.000000000000069                       0.000000000000029                       0.000000000000013                       0.000000000000047                       0.000000000000006                       0.000000000000023                       0.000000000000016                       0.000000000000018                       0.000000000162478                       0.445982296454868                       0.951820379631350                      -0.196499600809513                       0.999999999999996
                       0.004000000000000                       0.000000000001241                       0.000000000000005                       0.000000000000015                       0.000000000000000                       0.000000000000001                       0.000000000000011                       0.000000000000068                       0.000000000000026                       0.000000000000007                       0.000000000000015                       0.000000000000006                       0.000000000000023                       0.000000000000009                       0.000000000000044                       0.000000001254616                       0.409180386640915                       0.917448246776018                      -0.252218968645594                       0.999999999999990
                       0.005000000000000                       0.000000000008701                       0.000000000000042                       0.000000000000194                       0.000000000000000                       0.000000000000005                       0.000000000000026                       0.000000000000035                       0.000000000000126                       0.000000000000004                       0.000000000000054                       0.000000000000013                       0.000000000000042                       0.000000000000066                       0.000000000000492                       0.000000002426625                       0.366854985343988                       0.876550992869455                      -0.300985189094990                       0.999999999999988
                       0.006000000000000                       0.000000000010889                       0.000000000000316                       0.000000000000005                       0.000000000000000                       0.000000000000003                       0.000000000000022                       0.000000000000035                       0.000000000000057                       0.000000000000007                       0.000000000000133                       0.000000000000130                       0.000000000000514                       0.000000000000126                       0.000000000001177                      -0.000000000302643                       0.320908831535391                       0.830771320196206                      -0.342344973796601                       0.999999999999980
                       0.007000000000000                       0.000000000123457                       0.000000000000023                       0.000000000000007                       0.000000000000001                       0.000000000000001                       0.000000000000054                       0.000000000000037                       0.000000000000036                       0.000000000000007                       0.000000000000111                       0.000000000000107                       0.000000000002381                       0.000000000000983                       0.000000000005441                      -0.000000003228911                       0.272735438676103                       0.781589068454829                      -0.376205789434685                       0.999999999999977
                       0.008000000000000                       0.000000001543120                       0.000000000000015                       0.000000000000011                       0.000000000000000                       0.000000000000003                       0.000000000000138                       0.000000000000027                       0.000000000000053                       0.000000000000013                       0.000000000000553                       0.000000000000815                       0.000000000000397                       0.000000000000041                       0.000000000000381                      -0.000000005902702                       0.223329769742340                       0.730290687759206                      -0.402708115141158                       0.999999999999979
                       0.009000000000000                       0.000000013929952                       0.000000000000023                       0.000000000000043                       0.000000000000005                       0.000000000000026                       0.000000000000033                       0.000000000000218                       0.000000000000018                       0.000000000000015                       0.000000000000483                       0.000000000000037                       0.000000000000846                       0.000000000000067                       0.000000000002805                      -0.000000006323628                       0.173445482505590                       0.677986254247728                      -0.422136944547403                       0.999999999999993
                       0.010000000000000                       0.000000094060817                       0.000000000000177                       0.000000000000169                       0.000000000000005                       0.000000000000264                       0.000000000000498                       0.000000000000168                       0.000000000000302                       0.000000000000009                       0.000000000003483                       0.000000000002102                       0.000000000000073                       0.000000000000261                       0.000000000001187                      -0.000000007399853                       0.123723307265441                       0.625639570890878                      -0.434873830496587                       0.999999999999998
