#               time                                    N_11                                    N_21                                    N_31                                    N_41                                    N_51                                    N_61                                    N_71                                    N_81                                    Sx_1                                    Sz_1                                 re_over                                 im_over
                       0.001000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                      -0.000000000000000                       0.493541076624903                      0.9872768136014809                    -0.13713097090503729
                       0.002000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                      -0.000000000000000                       0.474787014909192                      0.9497608175160193                    -0.26913814078872034
                       0.003000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.445369663876960                      0.8893092816225663                    -0.39131995481159654
                       0.004000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.407386825714108                      0.8087212824603534                     -0.4997018236549068
