#               time                                    N_11                                    N_21                                    N_31                                    N_41                                    N_51                                    N_61                                    N_71                                    N_81                                    Sx_1                                    Sz_1                                 re_over                                 im_over
                       0.001000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.493549165057578                      0.9943963343467521                    -0.06858833800393042
                       0.002000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                      -0.000000000000000                       0.474914486163039                      0.9779771194717769                    -0.13477833069446235
                       0.003000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                      -0.000000000000000                       0.445982559722807                      0.9518204621888989                    -0.19649981167339997
                       0.004000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.409181920566918                      0.9174486810652791                     -0.2522197311962327
                       0.005000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.366859926009079                      0.8765520155104644                     -0.3009858524637714
                       0.006000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.320921581178208                      0.8307739898934983                    -0.34234701329652184
                       0.007000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.272758355625254                      0.7815937505936744                     -0.3762099089730553
                       0.008000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.223359802878375                      0.7302971057840669                     -0.4027170525168637
                       0.009000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.173477118859153                      0.6779921854404312                    -0.42215151857593414
                       0.010000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000001                       0.123753979343280                      0.6256430868534602                     -0.4348943416088886
                       0.011000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000002                       0.074794971710406                      0.5740901645895597                    -0.44140128165476905
                       0.012000000000000                       0.000000125999579                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000003                       0.027178618672080                      0.5240598286964011                     -0.4421934623790384
                       0.013000000000000                       0.000003084833320                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000005                      -0.018561805173818                      0.4761642681280121                    -0.43784559331813566
                       0.014000000000000                       0.000018670216082                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000006                      -0.061965882129138                       0.430900654578329                     -0.4289631516060828
                       0.015000000000000                       0.000069586330238                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000006                      -0.102662410342108                       0.388661174866083                    -0.41617018329429273
                       0.016000000000000                       0.000200468520527                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000004                      -0.140375581459972                     0.34974057158269456                    -0.40008850818033403
                       0.017000000000000                       0.000487907610722                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000002                      -0.174932025975880                     0.31434924827021427                     -0.3813390467496938
                       0.018000000000000                       0.001047139761494                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000001                      -0.206267118120852                      0.2826156220717993                    -0.36053360742912705
                       0.019000000000000                       0.002027878375478                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000004                      -0.234418668075987                     0.25458546200574705                    -0.33827063883736663
                       0.020000000000000                       0.003592023053144                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000011                      -0.259505911482874                      0.2302279711988167                    -0.31512432318674866
                       0.021000000000000                       0.005871274374252                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000022                      -0.281698278455679                      0.2094370493099994                    -0.29162939973899543
                       0.022000000000000                       0.008913695017538                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000036                      -0.301181995159862                     0.19204543651431638                    -0.26827810537217184
                       0.023000000000000                       0.012641440803843                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000000                       0.000000000000052                      -0.318137949412416                      0.1778375370310185                     -0.2455074212733135
